/root/miniconda3/bin/python /root/autodl-tmp/combined/pointnet.pytorch-master-3.16/utils/train_classification.py
bash: line 0: cd: /root/autodl-tmp/combined/pointnet-master/utils: No such file or directory
/root/autodl-tmp/combined/pointclip_sch/clip/clip.py:23: UserWarning: PyTorch version 1.7.1 or higher is recommended
  warnings.warn("PyTorch version 1.7.1 or higher is recommended")
Namespace(backbone='', batchSize=100, config_file='/root/autodl-tmp/combined/pointclip_sch/configs/trainers/PointCLIP_ZS/rn50.yaml', dataset='/root/autodl-tmp/combined/data/modelnet40_ply_hdf5_2048', dataset_config_file='/root/autodl-tmp/combined/pointclip_sch/configs/datasets/modelnet40.yaml', dataset_type='modelnet40', feature_transform=False, model='', nepoch=200, num_points=2500, opts=[], outf='cls', output_dir='output/PointCLIP_ZS/rn50/modelnet40', resume='', seed=2, trainer='PointCLIP_ZS', workers=4, zero_shot=True)
Random Seed:  4362
{'airplane': 0, 'bathtub': 1, 'bed': 2, 'bench': 3, 'bookshelf': 4, 'bottle': 5, 'bowl': 6, 'car': 7, 'chair': 8, 'cone': 9, 'cup': 10, 'curtain': 11, 'desk': 12, 'door': 13, 'dresser': 14, 'flower_pot': 15, 'glass_box': 16, 'guitar': 17, 'keyboard': 18, 'lamp': 19, 'laptop': 20, 'mantel': 21, 'monitor': 22, 'night_stand': 23, 'person': 24, 'piano': 25, 'plant': 26, 'radio': 27, 'range_hood': 28, 'sink': 29, 'sofa': 30, 'stairs': 31, 'stool': 32, 'table': 33, 'tent': 34, 'toilet': 35, 'tv_stand': 36, 'vase': 37, 'wardrobe': 38, 'xbox': 39}
{'airplane': 0, 'bathtub': 1, 'bed': 2, 'bench': 3, 'bookshelf': 4, 'bottle': 5, 'bowl': 6, 'car': 7, 'chair': 8, 'cone': 9, 'cup': 10, 'curtain': 11, 'desk': 12, 'door': 13, 'dresser': 14, 'flower_pot': 15, 'glass_box': 16, 'guitar': 17, 'keyboard': 18, 'lamp': 19, 'laptop': 20, 'mantel': 21, 'monitor': 22, 'night_stand': 23, 'person': 24, 'piano': 25, 'plant': 26, 'radio': 27, 'range_hood': 28, 'sink': 29, 'sofa': 30, 'stairs': 31, 'stool': 32, 'table': 33, 'tent': 34, 'toilet': 35, 'tv_stand': 36, 'vase': 37, 'wardrobe': 38, 'xbox': 39}
9840 2468
classes 40
Loading evaluator: Classification
/root/miniconda3/lib/python3.8/site-packages/torch/nn/functional.py:2952: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
/root/miniconda3/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[Epoch 26] Train loss: 0.854, accuracy: 0.880
[Epoch 26] Test loss: 0.982, accuracy: 0.807
[Epoch 27] Train loss: 0.837, accuracy: 0.884
[Epoch 27] Test loss: 0.929, accuracy: 0.822
[Epoch 28] Train loss: 0.827, accuracy: 0.888
[Epoch 28] Test loss: 0.954, accuracy: 0.801
[Epoch 29] Train loss: 0.834, accuracy: 0.885
[Epoch 29] Test loss: 0.930, accuracy: 0.831
[Epoch 30] Train loss: 0.829, accuracy: 0.889
[Epoch 30] Test loss: 0.943, accuracy: 0.815
[Epoch 31] Train loss: 0.818, accuracy: 0.890
[Epoch 31] Test loss: 0.987, accuracy: 0.794
[Epoch 32] Train loss: 0.812, accuracy: 0.894
[Epoch 32] Test loss: 0.939, accuracy: 0.825
[Epoch 33] Train loss: 0.816, accuracy: 0.892
[Epoch 33] Test loss: 0.992, accuracy: 0.815
[Epoch 34] Train loss: 0.816, accuracy: 0.893
[Epoch 34] Test loss: 1.052, accuracy: 0.786
[Epoch 35] Train loss: 0.801, accuracy: 0.896
[Epoch 35] Test loss: 0.930, accuracy: 0.826
[Epoch 36] Train loss: 0.794, accuracy: 0.901
[Epoch 36] Test loss: 0.941, accuracy: 0.827
[Epoch 37] Train loss: 0.800, accuracy: 0.901
[Epoch 37] Test loss: 1.055, accuracy: 0.795
[Epoch 38] Train loss: 0.792, accuracy: 0.900
[Epoch 38] Test loss: 1.112, accuracy: 0.778
[Epoch 39] Train loss: 0.772, accuracy: 0.908
[Epoch 39] Test loss: 0.851, accuracy: 0.851
[Epoch 40] Train loss: 0.745, accuracy: 0.915
[Epoch 40] Test loss: 0.883, accuracy: 0.839
[Epoch 41] Train loss: 0.748, accuracy: 0.916
[Epoch 41] Test loss: 0.850, accuracy: 0.846
[Epoch 42] Train loss: 0.745, accuracy: 0.921
[Epoch 42] Test loss: 0.878, accuracy: 0.839
[Epoch 43] Train loss: 0.741, accuracy: 0.920
[Epoch 43] Test loss: 0.872, accuracy: 0.848
[Epoch 44] Train loss: 0.735, accuracy: 0.923
[Epoch 44] Test loss: 0.899, accuracy: 0.834
[Epoch 45] Train loss: 0.745, accuracy: 0.919
[Epoch 45] Test loss: 0.885, accuracy: 0.833
[Epoch 46] Train loss: 0.728, accuracy: 0.924
[Epoch 46] Test loss: 0.858, accuracy: 0.843
[Epoch 47] Train loss: 0.727, accuracy: 0.924
[Epoch 47] Test loss: 0.859, accuracy: 0.849
[Epoch 48] Train loss: 0.727, accuracy: 0.922
[Epoch 48] Test loss: 0.920, accuracy: 0.830
[Epoch 49] Train loss: 0.734, accuracy: 0.921
[Epoch 49] Test loss: 0.933, accuracy: 0.833
[Epoch 50] Train loss: 0.718, accuracy: 0.930
[Epoch 50] Test loss: 0.990, accuracy: 0.814
[Epoch 51] Train loss: 0.727, accuracy: 0.925
[Epoch 51] Test loss: 0.887, accuracy: 0.839
[Epoch 52] Train loss: 0.726, accuracy: 0.922
[Epoch 52] Test loss: 0.875, accuracy: 0.845
[Epoch 53] Train loss: 0.721, accuracy: 0.928
[Epoch 53] Test loss: 0.919, accuracy: 0.838
[Epoch 54] Train loss: 0.719, accuracy: 0.928
[Epoch 54] Test loss: 0.912, accuracy: 0.835
[Epoch 55] Train loss: 0.721, accuracy: 0.925
[Epoch 55] Test loss: 0.968, accuracy: 0.829
[Epoch 56] Train loss: 0.720, accuracy: 0.927
[Epoch 56] Test loss: 0.870, accuracy: 0.852
[Epoch 57] Train loss: 0.721, accuracy: 0.927
[Epoch 57] Test loss: 0.904, accuracy: 0.840
[Epoch 58] Train loss: 0.708, accuracy: 0.932
[Epoch 58] Test loss: 0.931, accuracy: 0.837
[Epoch 59] Train loss: 0.693, accuracy: 0.936
[Epoch 59] Test loss: 0.858, accuracy: 0.859
[Epoch 60] Train loss: 0.682, accuracy: 0.943
[Epoch 60] Test loss: 0.882, accuracy: 0.848
[Epoch 61] Train loss: 0.686, accuracy: 0.940
[Epoch 61] Test loss: 0.900, accuracy: 0.841
[Epoch 62] Train loss: 0.678, accuracy: 0.946
[Epoch 62] Test loss: 0.908, accuracy: 0.847
[Epoch 63] Train loss: 0.680, accuracy: 0.942
[Epoch 63] Test loss: 0.863, accuracy: 0.857
[Epoch 64] Train loss: 0.683, accuracy: 0.943
[Epoch 64] Test loss: 0.870, accuracy: 0.853
[Epoch 65] Train loss: 0.679, accuracy: 0.943
[Epoch 65] Test loss: 0.865, accuracy: 0.854
[Epoch 66] Train loss: 0.677, accuracy: 0.946
[Epoch 66] Test loss: 0.872, accuracy: 0.851
[Epoch 67] Train loss: 0.676, accuracy: 0.944
[Epoch 67] Test loss: 0.880, accuracy: 0.854
[Epoch 68] Train loss: 0.671, accuracy: 0.946
[Epoch 68] Test loss: 0.858, accuracy: 0.856
[Epoch 69] Train loss: 0.678, accuracy: 0.942
[Epoch 69] Test loss: 0.865, accuracy: 0.858
[Epoch 70] Train loss: 0.676, accuracy: 0.947
[Epoch 70] Test loss: 0.884, accuracy: 0.852
[Epoch 71] Train loss: 0.669, accuracy: 0.946
[Epoch 71] Test loss: 0.908, accuracy: 0.853
[Epoch 72] Train loss: 0.666, accuracy: 0.947
[Epoch 72] Test loss: 0.886, accuracy: 0.850
[Epoch 73] Train loss: 0.669, accuracy: 0.945
[Epoch 73] Test loss: 0.892, accuracy: 0.849
[Epoch 74] Train loss: 0.666, accuracy: 0.948
[Epoch 74] Test loss: 0.893, accuracy: 0.849
[Epoch 75] Train loss: 0.670, accuracy: 0.946
[Epoch 75] Test loss: 0.890, accuracy: 0.848
[Epoch 76] Train loss: 0.669, accuracy: 0.948
[Epoch 76] Test loss: 0.907, accuracy: 0.849
[Epoch 77] Train loss: 0.664, accuracy: 0.949
[Epoch 77] Test loss: 0.908, accuracy: 0.844
[Epoch 78] Train loss: 0.663, accuracy: 0.947
[Epoch 78] Test loss: 0.918, accuracy: 0.850
[Epoch 79] Train loss: 0.655, accuracy: 0.950
[Epoch 79] Test loss: 0.884, accuracy: 0.857
[Epoch 80] Train loss: 0.654, accuracy: 0.953
[Epoch 80] Test loss: 0.896, accuracy: 0.853
[Epoch 81] Train loss: 0.651, accuracy: 0.954
[Epoch 81] Test loss: 0.908, accuracy: 0.850
[Epoch 82] Train loss: 0.654, accuracy: 0.953
[Epoch 82] Test loss: 0.900, accuracy: 0.849
[Epoch 83] Train loss: 0.651, accuracy: 0.954
[Epoch 83] Test loss: 0.891, accuracy: 0.851
[Epoch 84] Train loss: 0.646, accuracy: 0.954
[Epoch 84] Test loss: 0.886, accuracy: 0.856
[Epoch 85] Train loss: 0.646, accuracy: 0.955
[Epoch 85] Test loss: 0.900, accuracy: 0.851
[Epoch 86] Train loss: 0.643, accuracy: 0.957
[Epoch 86] Test loss: 0.885, accuracy: 0.856
[Epoch 87] Train loss: 0.647, accuracy: 0.956
[Epoch 87] Test loss: 0.903, accuracy: 0.852
[Epoch 88] Train loss: 0.646, accuracy: 0.957
[Epoch 88] Test loss: 0.880, accuracy: 0.857
[Epoch 89] Train loss: 0.649, accuracy: 0.956
[Epoch 89] Test loss: 0.896, accuracy: 0.855
[Epoch 90] Train loss: 0.644, accuracy: 0.956
[Epoch 90] Test loss: 0.886, accuracy: 0.857
[Epoch 91] Train loss: 0.647, accuracy: 0.955
[Epoch 91] Test loss: 0.907, accuracy: 0.852
[Epoch 92] Train loss: 0.643, accuracy: 0.954
[Epoch 92] Test loss: 0.901, accuracy: 0.852
[Epoch 93] Train loss: 0.647, accuracy: 0.956
[Epoch 93] Test loss: 0.884, accuracy: 0.856
[Epoch 94] Train loss: 0.638, accuracy: 0.958
[Epoch 94] Test loss: 0.896, accuracy: 0.856
[Epoch 95] Train loss: 0.644, accuracy: 0.956
[Epoch 95] Test loss: 0.889, accuracy: 0.863
[Epoch 96] Train loss: 0.643, accuracy: 0.956
[Epoch 96] Test loss: 0.879, accuracy: 0.861
[Epoch 97] Train loss: 0.644, accuracy: 0.956
[Epoch 97] Test loss: 0.911, accuracy: 0.857
[Epoch 98] Train loss: 0.642, accuracy: 0.956
[Epoch 98] Test loss: 0.921, accuracy: 0.848
[Epoch 99] Train loss: 0.639, accuracy: 0.960
[Epoch 99] Test loss: 0.890, accuracy: 0.857
[Epoch 100] Train loss: 0.635, accuracy: 0.962
[Epoch 100] Test loss: 0.888, accuracy: 0.864
[Epoch 101] Train loss: 0.631, accuracy: 0.961
[Epoch 101] Test loss: 0.891, accuracy: 0.859
[Epoch 102] Train loss: 0.632, accuracy: 0.960
[Epoch 102] Test loss: 0.892, accuracy: 0.857
[Epoch 103] Train loss: 0.636, accuracy: 0.958
[Epoch 103] Test loss: 0.886, accuracy: 0.860
[Epoch 104] Train loss: 0.632, accuracy: 0.961
[Epoch 104] Test loss: 0.882, accuracy: 0.859
[Epoch 105] Train loss: 0.632, accuracy: 0.962
[Epoch 105] Test loss: 0.902, accuracy: 0.858
[Epoch 106] Train loss: 0.635, accuracy: 0.960
[Epoch 106] Test loss: 0.904, accuracy: 0.853
[Epoch 107] Train loss: 0.628, accuracy: 0.962
[Epoch 107] Test loss: 0.903, accuracy: 0.856
[Epoch 108] Train loss: 0.631, accuracy: 0.961
[Epoch 108] Test loss: 0.895, accuracy: 0.860
[Epoch 109] Train loss: 0.634, accuracy: 0.962
[Epoch 109] Test loss: 0.894, accuracy: 0.860
[Epoch 110] Train loss: 0.631, accuracy: 0.959
[Epoch 110] Test loss: 0.916, accuracy: 0.853
[Epoch 111] Train loss: 0.632, accuracy: 0.962
[Epoch 111] Test loss: 0.912, accuracy: 0.852
[Epoch 112] Train loss: 0.631, accuracy: 0.963
[Epoch 112] Test loss: 0.907, accuracy: 0.850
[Epoch 113] Train loss: 0.630, accuracy: 0.962
[Epoch 113] Test loss: 0.905, accuracy: 0.852
[Epoch 114] Train loss: 0.630, accuracy: 0.962
[Epoch 114] Test loss: 0.912, accuracy: 0.853
[Epoch 115] Train loss: 0.629, accuracy: 0.962
[Epoch 115] Test loss: 0.906, accuracy: 0.850
[Epoch 116] Train loss: 0.630, accuracy: 0.964
[Epoch 116] Test loss: 0.893, accuracy: 0.860
[Epoch 117] Train loss: 0.626, accuracy: 0.962
[Epoch 117] Test loss: 0.893, accuracy: 0.859
[Epoch 118] Train loss: 0.635, accuracy: 0.961
[Epoch 118] Test loss: 0.896, accuracy: 0.859
[Epoch 119] Train loss: 0.627, accuracy: 0.961
[Epoch 119] Test loss: 0.901, accuracy: 0.857
[Epoch 120] Train loss: 0.628, accuracy: 0.962
[Epoch 120] Test loss: 0.895, accuracy: 0.855
[Epoch 121] Train loss: 0.625, accuracy: 0.962
[Epoch 121] Test loss: 0.902, accuracy: 0.859
[Epoch 122] Train loss: 0.627, accuracy: 0.962
[Epoch 122] Test loss: 0.899, accuracy: 0.857
[Epoch 123] Train loss: 0.628, accuracy: 0.961
[Epoch 123] Test loss: 0.897, accuracy: 0.857
[Epoch 124] Train loss: 0.624, accuracy: 0.965
[Epoch 124] Test loss: 0.894, accuracy: 0.861
[Epoch 125] Train loss: 0.623, accuracy: 0.964
[Epoch 125] Test loss: 0.901, accuracy: 0.859
[Epoch 126] Train loss: 0.625, accuracy: 0.964
[Epoch 126] Test loss: 0.896, accuracy: 0.863
[Epoch 127] Train loss: 0.625, accuracy: 0.964
[Epoch 127] Test loss: 0.902, accuracy: 0.856
[Epoch 128] Train loss: 0.622, accuracy: 0.966
[Epoch 128] Test loss: 0.911, accuracy: 0.857
[Epoch 129] Train loss: 0.624, accuracy: 0.964
[Epoch 129] Test loss: 0.894, accuracy: 0.859
[Epoch 130] Train loss: 0.625, accuracy: 0.964
[Epoch 130] Test loss: 0.899, accuracy: 0.859
[Epoch 131] Train loss: 0.626, accuracy: 0.964
[Epoch 131] Test loss: 0.904, accuracy: 0.856
[Epoch 132] Train loss: 0.619, accuracy: 0.966
[Epoch 132] Test loss: 0.901, accuracy: 0.859
[Epoch 133] Train loss: 0.621, accuracy: 0.968
[Epoch 133] Test loss: 0.908, accuracy: 0.857
[Epoch 134] Train loss: 0.624, accuracy: 0.965
[Epoch 134] Test loss: 0.904, accuracy: 0.860
[Epoch 135] Train loss: 0.626, accuracy: 0.964
[Epoch 135] Test loss: 0.902, accuracy: 0.855
[Epoch 136] Train loss: 0.622, accuracy: 0.964
[Epoch 136] Test loss: 0.908, accuracy: 0.858
[Epoch 137] Train loss: 0.624, accuracy: 0.965
[Epoch 137] Test loss: 0.908, accuracy: 0.859
[Epoch 138] Train loss: 0.622, accuracy: 0.965
[Epoch 138] Test loss: 0.897, accuracy: 0.863
[Epoch 139] Train loss: 0.623, accuracy: 0.965
[Epoch 139] Test loss: 0.905, accuracy: 0.857
[Epoch 140] Train loss: 0.618, accuracy: 0.966
[Epoch 140] Test loss: 0.910, accuracy: 0.857
[Epoch 141] Train loss: 0.622, accuracy: 0.966
[Epoch 141] Test loss: 0.906, accuracy: 0.857
[Epoch 142] Train loss: 0.619, accuracy: 0.965
[Epoch 142] Test loss: 0.906, accuracy: 0.861
[Epoch 143] Train loss: 0.622, accuracy: 0.965
[Epoch 143] Test loss: 0.896, accuracy: 0.864
[Epoch 144] Train loss: 0.623, accuracy: 0.966
[Epoch 144] Test loss: 0.913, accuracy: 0.857
[Epoch 145] Train loss: 0.621, accuracy: 0.968
[Epoch 145] Test loss: 0.901, accuracy: 0.857
[Epoch 146] Train loss: 0.623, accuracy: 0.966
[Epoch 146] Test loss: 0.904, accuracy: 0.861
[Epoch 147] Train loss: 0.622, accuracy: 0.965
[Epoch 147] Test loss: 0.906, accuracy: 0.857
[Epoch 148] Train loss: 0.620, accuracy: 0.964
[Epoch 148] Test loss: 0.905, accuracy: 0.858
[Epoch 149] Train loss: 0.617, accuracy: 0.967
[Epoch 149] Test loss: 0.901, accuracy: 0.862
[Epoch 150] Train loss: 0.623, accuracy: 0.964
[Epoch 150] Test loss: 0.910, accuracy: 0.857
[Epoch 151] Train loss: 0.620, accuracy: 0.962
[Epoch 151] Test loss: 0.902, accuracy: 0.861
[Epoch 152] Train loss: 0.618, accuracy: 0.965
[Epoch 152] Test loss: 0.911, accuracy: 0.859
[Epoch 153] Train loss: 0.618, accuracy: 0.967
[Epoch 153] Test loss: 0.902, accuracy: 0.858
[Epoch 154] Train loss: 0.623, accuracy: 0.965
[Epoch 154] Test loss: 0.909, accuracy: 0.857
[Epoch 155] Train loss: 0.623, accuracy: 0.966
[Epoch 155] Test loss: 0.912, accuracy: 0.855
[Epoch 156] Train loss: 0.626, accuracy: 0.964
[Epoch 156] Test loss: 0.918, accuracy: 0.858
[Epoch 157] Train loss: 0.622, accuracy: 0.965
[Epoch 157] Test loss: 0.902, accuracy: 0.859
[Epoch 158] Train loss: 0.618, accuracy: 0.968
[Epoch 158] Test loss: 0.910, accuracy: 0.858
[Epoch 159] Train loss: 0.619, accuracy: 0.967
[Epoch 159] Test loss: 0.907, accuracy: 0.860
[Epoch 160] Train loss: 0.623, accuracy: 0.966
[Epoch 160] Test loss: 0.907, accuracy: 0.861
[Epoch 161] Train loss: 0.620, accuracy: 0.968
[Epoch 161] Test loss: 0.916, accuracy: 0.857
[Epoch 162] Train loss: 0.621, accuracy: 0.965
[Epoch 162] Test loss: 0.907, accuracy: 0.859
[Epoch 163] Train loss: 0.620, accuracy: 0.964
[Epoch 163] Test loss: 0.907, accuracy: 0.860
[Epoch 164] Train loss: 0.617, accuracy: 0.967
[Epoch 164] Test loss: 0.906, accuracy: 0.861
[Epoch 165] Train loss: 0.617, accuracy: 0.965
[Epoch 165] Test loss: 0.911, accuracy: 0.858
[Epoch 166] Train loss: 0.619, accuracy: 0.968
[Epoch 166] Test loss: 0.906, accuracy: 0.857
[Epoch 167] Train loss: 0.619, accuracy: 0.966
[Epoch 167] Test loss: 0.905, accuracy: 0.859
[Epoch 168] Train loss: 0.619, accuracy: 0.967
[Epoch 168] Test loss: 0.904, accuracy: 0.864
[Epoch 169] Train loss: 0.618, accuracy: 0.968
[Epoch 169] Test loss: 0.909, accuracy: 0.859
[Epoch 170] Train loss: 0.616, accuracy: 0.967
[Epoch 170] Test loss: 0.911, accuracy: 0.853
[Epoch 171] Train loss: 0.624, accuracy: 0.965
[Epoch 171] Test loss: 0.906, accuracy: 0.858
[Epoch 172] Train loss: 0.620, accuracy: 0.967
[Epoch 172] Test loss: 0.903, accuracy: 0.861
[Epoch 173] Train loss: 0.619, accuracy: 0.966
[Epoch 173] Test loss: 0.907, accuracy: 0.859
[Epoch 174] Train loss: 0.617, accuracy: 0.967
[Epoch 174] Test loss: 0.911, accuracy: 0.857
[Epoch 175] Train loss: 0.624, accuracy: 0.967
[Epoch 175] Test loss: 0.914, accuracy: 0.857
[Epoch 176] Train loss: 0.622, accuracy: 0.967
[Epoch 176] Test loss: 0.914, accuracy: 0.860
[Epoch 177] Train loss: 0.620, accuracy: 0.964
[Epoch 177] Test loss: 0.909, accuracy: 0.856
[Epoch 178] Train loss: 0.618, accuracy: 0.967
[Epoch 178] Test loss: 0.913, accuracy: 0.857
[Epoch 179] Train loss: 0.625, accuracy: 0.964
[Epoch 179] Test loss: 0.912, accuracy: 0.860
[Epoch 180] Train loss: 0.618, accuracy: 0.967
[Epoch 180] Test loss: 0.912, accuracy: 0.857
[Epoch 181] Train loss: 0.624, accuracy: 0.966
[Epoch 181] Test loss: 0.912, accuracy: 0.857
[Epoch 182] Train loss: 0.620, accuracy: 0.968
[Epoch 182] Test loss: 0.909, accuracy: 0.857
[Epoch 183] Train loss: 0.618, accuracy: 0.966
[Epoch 183] Test loss: 0.908, accuracy: 0.857
[Epoch 184] Train loss: 0.620, accuracy: 0.967
[Epoch 184] Test loss: 0.914, accuracy: 0.857
[Epoch 185] Train loss: 0.615, accuracy: 0.967
[Epoch 185] Test loss: 0.920, accuracy: 0.854
[Epoch 186] Train loss: 0.616, accuracy: 0.968
[Epoch 186] Test loss: 0.911, accuracy: 0.857
[Epoch 187] Train loss: 0.620, accuracy: 0.967
[Epoch 187] Test loss: 0.909, accuracy: 0.859
[Epoch 188] Train loss: 0.619, accuracy: 0.964
[Epoch 188] Test loss: 0.908, accuracy: 0.859
[Epoch 189] Train loss: 0.623, accuracy: 0.965
[Epoch 189] Test loss: 0.908, accuracy: 0.856
[Epoch 190] Train loss: 0.616, accuracy: 0.967
[Epoch 190] Test loss: 0.912, accuracy: 0.858
[Epoch 191] Train loss: 0.620, accuracy: 0.966
[Epoch 191] Test loss: 0.918, accuracy: 0.856
[Epoch 192] Train loss: 0.618, accuracy: 0.966
[Epoch 192] Test loss: 0.909, accuracy: 0.859
[Epoch 193] Train loss: 0.619, accuracy: 0.966
[Epoch 193] Test loss: 0.909, accuracy: 0.861
[Epoch 194] Train loss: 0.622, accuracy: 0.967
[Epoch 194] Test loss: 0.916, accuracy: 0.857
[Epoch 195] Train loss: 0.621, accuracy: 0.965
